id,spec,source,label,label_name,angle_deviation,avg_rate,final_torque,hold_fluctuation,rising_slope,torque_mean,torque_peak_angle,total_angle
E1267,M20,extended,3,滑牙,-0.32572911831805523,0.47573596183384936,-0.27318997685676444,1.715146954369214,-0.06145936093422996,0.16013189638477965,0.2749846984272082,-0.12298912096382085
E0440,M24,extended,0,合格,0.2858285645601969,0.9384554959224446,1.6219988106678778,0.007989433636633037,1.635235143723224,1.6656503909375933,1.5264390461545465,1.0759794162550866
E0724,M24,extended,1,欠拧,-1.8143845401286762,0.8767688449809375,0.7080987718930458,0.27521496074158064,0.307393815803768,0.5299973315336035,0.5038522689157872,-0.2552336887792678
B0979,M20,benchmark,3,滑牙,-0.329178157065342,0.5092149015544719,-0.34148447839901763,1.7524976857929624,0.11702469057999716,0.12275574016880737,0.2632446730125148,-0.12179772846097937
E0016,M24,extended,0,合格,0.6453189989909215,1.0271452360338986,1.6465806842255526,0.2820404212569218,1.2507632633096755,1.5911063070795535,1.5242636356259431,1.2921407842065997
E1709,M12,extended,4,虚拧,0.6124094209438955,-1.9284386511302207,-1.1431318417402263,-0.6586905736168341,-1.2204822590799773,-1.256389239478931,-1.4819559503100983,0.5064632513709627
E0769,M12,extended,1,欠拧,-0.24424557791340967,-0.47674924191506624,-0.8062755970766398,-0.5623687249060507,-0.8105486362865125,-0.9191496076177545,-0.9941426125201046,-1.663337433035493
B0616,M24,benchmark,0,合格,0.26427207238965594,0.9994520845885838,1.5792792794618777,0.07954944081041912,1.0842677220295942,1.6333722908193107,1.4856995398916144,1.0925061686663033
E0029,M12,extended,0,合格,0.16223800944909436,-0.6799211585919385,-0.6990320581415613,-0.5885704060885479,-0.7139219983590115,-0.8000213727341265,-0.75434405359028,-1.2923866852916797
B0108,M24,benchmark,0,合格,0.8183457761464652,0.8900795483117948,1.7444225432183726,-0.13185353524824664,0.5761173991009425,1.6726352571554681,1.6034953232255633,1.4374906695533072
E0667,M20,extended,1,欠拧,-1.3374112233685025,0.509127605340002,0.042254664734610675,-0.07405966624475793,-0.09553289136890909,-0.11972138383038776,-0.06650081876525647,-0.8438426822345755
E0031,M20,extended,0,合格,0.940499231779532,0.16036319107886782,0.6066064637525929,-0.2847501369878725,0.3861485158974605,0.5274836234932113,0.928758487370389,0.622119969723765
E0152,M24,extended,0,合格,0.4935972215972632,1.1297663641629858,1.5849050090152543,0.18899250177381718,0.9518946218194154,1.6602954907345278,1.4093264495981752,1.2708179132583024
B1160,M24,benchmark,4,虚拧,-3.3460092363325757,-1.9316948070153506,-1.1393013255942803,-0.6643677118401988,-1.2106279563709563,-1.2552490752134817,-0.8182759530920386,0.9592534995022982
E0421,M12,extended,0,合格,0.4035270118113519,-0.5241211323477537,-0.715412698412402,-0.6339113778608291,-0.5591157402454666,-0.7912998528663747,-0.8137273674413229,-1.1500611039906479
B0383,M20,benchmark,0,合格,0.3753598620418451,0.3108323620901599,0.589281835884532,-0.25079036714037145,0.36113246462966575,0.504258690047635,0.7581415789700263,0.2891410394423218
B0478,M16,benchmark,0,合格,0.4853338995985551,-0.07224724463985947,-0.18533910798250156,-0.49648318769237165,-0.45553852354564367,-0.23596717939940043,-0.04449501308748572,-0.3469098144466635
E1187,M20,extended,2,过拧,1.0482098376583355,0.6523556007192889,1.0897316768039742,0.31953097195975705,0.5418002996356849,0.9116575179209986,1.0721917534629168,0.6431373554149237
B1139,M20,benchmark,4,虚拧,-1.9625854238011466,-1.9324512747700813,-1.140398097311282,-0.6524077192210803,-1.2039940118698371,-1.2574607289887054,-1.4579005842995938,0.7608713735162712
B0451,M20,benchmark,0,合格,0.3734557052334474,0.633023852660047,0.6220103769719747,-0.3593625849909202,0.5207737049959462,0.5445188308080362,0.5377599074029402,0.3281209582532507
E1200,M24,extended,2,过拧,0.35847394317492126,1.6412239920789085,2.310274900555636,0.46749589458475616,2.382380410703356,2.2909469262587434,1.5489302740163853,1.1022205998433219
E1455,M20,extended,3,滑牙,-1.035332913085319,1.1763291037409707,-0.7408730806588188,2.100069779602728,0.1641548597427781,0.0036911658290423267,-0.19616247770976789,-0.5328281419414218
B0691,M20,benchmark,0,合格,0.24479937446226702,0.34440314205517225,0.5831704710932788,-0.3668497861332925,0.3552441463836638,0.5511090608098835,0.6991178371071819,0.2725531899796772
B0114,M16,benchmark,0,合格,0.5560391939179308,-0.31636659284685315,-0.1697769540676321,-0.4348144453841087,-0.02995455678215866,-0.25710031193709865,0.12880070662495863,-0.29803217330443305
E0699,M20,extended,1,欠拧,-1.7058835295369525,0.5851471828222471,-0.017189271011738432,-0.3734380288268066,0.1949415534064997,-0.12930286847797315,-0.2508893343136357,-1.0395670864834936
E1516,M24,extended,4,虚拧,-3.047775167153139,-1.9166235171086068,-1.1329880675018875,-0.6506079585875937,-1.1896491705985774,-1.2553177148271426,-1.4551858157886925,1.2128368114533314
E0250,M16,extended,0,合格,1.0064620978213883,-0.4457819841518476,-0.15508239569009244,-0.5643603486898242,-0.5375325178623532,-0.21047389749527817,0.3019525975421233,-0.006324301262459952
E1697,M12,extended,4,虚拧,1.0244976962707404,-1.8502636415655958,-1.1369877374947344,-0.658279357585694,-1.207408315437777,-1.2553702555780804,-2.168648554772885,0.8568548413093258
B0764,M24,benchmark,1,欠拧,-1.8577849443653656,0.8935418505721869,0.6017010021924709,-0.11379449045733257,0.4775351290077092,0.5081793585160252,0.42431494512619755,-0.24234221092800465
B0596,M24,benchmark,0,合格,0.09580808607687709,0.9639894236797105,1.7249589376733727,0.1816798418042243,0.9685143352198622,1.5815508611176912,1.4597384423436566,0.9589174657194455
E1641,M12,extended,4,虚拧,1.7932381345591883,-1.94018935412619,-1.1398797226191668,-0.664700650604706,-1.2182090193512283,-1.259805197954894,-0.19866150302775018,1.5105016460095133
E0379,M20,extended,0,合格,0.6714023545172763,0.13048372697366897,0.6424561661441401,-0.47113088998566016,-0.13740816610978968,0.5810419472804922,0.9387366100429072,0.4927469633254244
E1210,M16,extended,3,滑牙,0.20456058907725672,0.019651519629430462,-0.8737625254143344,1.5675913501395453,-0.23352512550124882,-0.3926203554101787,-0.20853175410380895,-0.5350581843185358
E1400,M24,extended,3,滑牙,-0.05257243503034766,1.3495791410836322,0.22788737026892267,3.764193369870039,2.5678853327583075,1.3149503008983259,1.0296543872589912,0.9237255640970401
B0544,M24,benchmark,0,合格,0.19748287414792895,1.0430742217436069,1.654301738850216,0.3026075235655947,1.1042160211667518,1.5643867936952012,1.4036272335852231,1.0324783156385016
E0708,M24,extended,1,欠拧,-2.1752761465504857,1.6331139857336694,0.9194865147619244,0.4440281023586711,2.684823977160796,0.7343433833161493,0.2979433698737056,-0.4700203730736556
E0820,M24,extended,1,欠拧,-1.0871044217815689,0.9235166505642505,0.8045492040807147,0.3795878455054202,0.5012268574758353,0.7099408518532971,0.775005505216553,0.1571103113068718
E1249,M12,extended,3,滑牙,-0.07685941620915794,-0.5169683866122067,-1.050642883515459,-0.28386120905728346,-0.8638301641210776,-0.9803822878692339,-1.0599622649599072,-1.4366062751869728
B0138,M16,benchmark,0,合格,0.4618373231326654,-0.2710816124801076,-0.19131951495679922,-0.5306379915204097,-0.41915423922082223,-0.22494809105006505,0.076177346152054,-0.34312179725814085
E1532,M24,extended,4,虚拧,-2.9116459190961717,-1.9362762341268098,-1.1390830625660213,-0.6593126350996745,-1.2066235474429132,-1.2591477060816498,-0.8712768641525515,1.3285851753832756
B1112,M24,benchmark,4,虚拧,-3.3727033591370956,-1.9299007160549482,-1.139263129564335,-0.6599162409519165,-1.1965557198071022,-1.2609719187897157,-0.8863249518586741,0.9365559448968752
E0017,M12,extended,0,合格,0.3742820374333175,-0.6654248077584255,-0.7100325147658166,-0.6379085071826465,-0.7636486177221045,-0.7803923613117598,-0.7519349212693476,-1.1142276833282505
E1091,M20,extended,2,过拧,1.4479031299871195,0.4994060300208021,1.022981386186654,0.13130485301401368,1.578218997152504,1.0281876749842347,1.262063741831329,0.8886558565774891
B1048,M24,benchmark,3,滑牙,-0.6465615767896096,1.0139049828705404,-0.0655781843767672,3.0874895607332866,0.7776531589547736,0.9532594118794424,0.8680807143618302,0.535973127210584
E1360,M24,extended,3,滑牙,0.16205837201434,0.7861023490669313,0.506565604750063,2.5869108629568442,0.48092386669711007,1.1659434872673513,1.2506473312060151,1.0481802578554433
E0283,M20,extended,0,合格,0.9002604463945216,0.15403283330018697,0.5628010739810041,-0.46097937457038995,0.5359963336151159,0.5638160703306834,0.9458741140086552,0.6510799721005363
B0914,M16,benchmark,2,过拧,1.0034801164044624,0.01968871683155689,0.03285844136805904,-0.4269254642026134,0.23772087579395226,-0.05714011430985962,0.23535986532769287,-0.10114692507838748
E1277,M12,extended,3,滑牙,0.1407174447655045,-0.4916600015828992,-1.0391022258962623,-0.6624210795798227,-0.5983507562672775,-0.9637365150910524,-1.0199239240739633,-1.276684743074738
E0502,M16,extended,0,合格,0.5105909229250393,-0.28370515196814716,-0.1758337531018205,-0.5215750361063388,-0.45124275337578373,-0.24378134846633553,0.1038284320445471,-0.3446797720695495
E0976,M24,extended,2,过拧,2.8210157537636404,0.8054848931683871,2.5542111175136437,1.0115792603583327,1.0683868856136653,2.3373344528706324,2.688054332630397,2.5547724490132633
E1684,M24,extended,4,虚拧,-3.4774679110859257,-1.916296076955557,-1.1449870774804283,-0.6647005809588735,-1.193459459717915,-1.2604930957301144,-1.542885423710396,0.8474764439151606
E1251,M20,extended,3,滑牙,-0.5905506246331536,1.4182670010406067,-0.5309258737764498,3.3374840104398253,0.8599510559876978,0.30059607033998115,0.06576773709369717,-0.3109236511556966
E1407,M20,extended,3,滑牙,-0.7400448978358565,1.1378115986038206,-0.6988410779918345,3.6806683092885617,0.8172573188066872,0.10204723534146698,-0.12636955480036788,-0.2634512421963054
E0159,M20,extended,0,合格,-0.1827017927665149,0.7611834648942823,0.5794327167343428,-0.07389969165554036,1.1564824445473025,0.5459604916251367,0.4586900271980094,-0.0692542642330819
E0275,M20,extended,0,合格,0.21415322809314738,0.736124909086308,0.5946511063797042,-0.2387320828901819,0.4270207756495596,0.591499442666389,0.48551409751764474,0.21814626568323198
E1437,M12,extended,3,滑牙,-0.2248806624468735,-0.15411170046574726,-1.038916702322242,0.08475708349902154,-0.5627286107280745,-0.9317171442084845,-1.0950744696075267,-1.573860801219498
B0758,M16,benchmark,1,欠拧,-1.0003754682820916,-0.10096351588764463,-0.505372729743023,-0.457089152003911,-0.5829851005798895,-0.6325434794997483,-0.6169875540983126,-1.333779937634006
E0649,M12,extended,1,欠拧,-0.4570440831236018,-0.5782600175572924,-0.8630567238782284,-0.5616340134092005,-0.7759559152950688,-0.9879484337206913,-1.0960093567768436,-1.7291084088975068
E0903,M20,extended,2,过拧,1.0266892729747457,0.9653355614996615,1.2050127517546918,0.5854712676458379,1.4874476354667698,1.1309843279820744,1.060451728048224,0.6153076484895668
E1715,M20,extended,4,虚拧,-0.8343904785689251,-1.9318980760747613,-1.1442558963357605,-0.6559692185760062,-1.1853905176774242,-1.2556683852915762,-0.12327723570185767,1.7201561779839671
E0019,M20,extended,0,合格,0.9335292993110574,0.029332310278952896,0.6317176251537954,-0.20927140500446648,0.09089253069891834,0.5349048978121904,1.0699084713378544,0.6111225004667638
B0171,M20,benchmark,0,合格,0.6197027007949287,0.3021481235511412,0.5634176670358358,-0.37961227207414405,-0.17484030823868454,0.5178971618487379,0.7785832464991319,0.5008423226396063
E1522,M16,extended,4,虚拧,-0.8260193741093643,-1.9209316548225006,-1.1444305067583678,-0.6692175134440248,-1.2230743990303286,-1.2590324817120084,-1.4698923101060262,0.5053329559195489
E1461,M12,extended,3,滑牙,-0.18471373203576533,-0.039572412579277065,-1.047810920723798,-0.6595596391631047,-0.6739974720749352,-1.0005511580972535,-1.2363323251714518,-1.4639777542266217
E0373,M12,extended,0,合格,0.6944318736528046,-0.48629450726426343,-0.7179500061159133,-0.5807913117562093,-0.8250372219343189,-0.7700090268027094,-0.7913979469741731,-0.9634707089301842
B0205,M12,benchmark,0,合格,0.39871272855993106,-0.5552389101793822,-0.7118113584461279,-0.6442942401727418,-0.74527163889232,-0.7924280663590997,-0.817466916118591,-1.1047881888826572
E1767,M20,extended,4,虚拧,-0.8577074176000594,-1.9353028606117222,-1.1406927523994317,-0.6555376568876892,-1.1800766893678734,-1.2552641003316223,-0.793411550108087,1.700330184795651
B0645,M12,benchmark,0,合格,0.4157782848616093,-0.814508614088839,-0.7034027752824484,-0.6124442485537086,-0.7361947680704359,-0.8021826214544576,-0.6274690775543096,-1.163044227419053
B0432,M24,benchmark,0,合格,0.7038808027208915,1.1127267478551999,1.6558568629265613,0.33249238490971295,1.0663267623183683,1.6071594806202707,1.5124876530124303,1.3288601121147001
B0879,M20,benchmark,2,过拧,0.9630257660977478,0.5092825877216088,1.0314936442887563,0.3327088366698945,0.5156551810007145,0.8422774162412477,1.0846689014534179,0.568354564467312
E0830,M16,extended,1,欠拧,-1.3460697477236698,0.2608569698139685,-0.5312969209244902,-0.3007189169615717,-0.2665489218058084,-0.6810433859284032,-0.7899776376207878,-1.56179413356251
B1027,M20,benchmark,3,滑牙,0.023953112175073257,0.725004824674633,-0.6500974872058848,3.375600965315584,0.343637075179113,0.33097865010587685,0.3288665608588082,0.0775924988736066
E1550,M16,extended,4,虚拧,0.44326281237904924,-1.9284754802274195,-1.1397760476807437,-0.6594617000653777,-1.2069901231619082,-1.2559203155507632,-0.7817614176904435,1.5845818208657063
B0025,M12,benchmark,0,合格,0.615247692413017,-0.8742375735446055,-0.7107091301534197,-0.6141008286080157,-0.7416576051464718,-0.7814065871897616,-0.5828461938188301,-1.0234680134322716
E0246,M16,extended,0,合格,0.07629946066253712,0.2527941989507962,-0.15809442548006714,-0.530236937986683,-0.0954740449623955,-0.22243511926255288,-0.25175230708531304,-0.6157062922032157
E0433,M12,extended,0,合格,0.46593305664506834,-0.6488297711351306,-0.7088975470188698,-0.6421858989279838,-0.781016942097861,-0.8051612332725746,-0.7451749678912087,-1.098250804379884
B0622,M16,benchmark,0,合格,0.5879068748433808,-0.09793227013842817,-0.18237073079817873,-0.5024354497562235,-0.615225840829764,-0.213515733055579,-0.012834699526575516,-0.2625958834763158
E0659,M20,extended,1,欠拧,-1.2812206337772916,0.6105078415942313,0.08784981133792374,-0.1592831274128499,0.22160895258560967,-0.014540557144296733,-0.07099546861774232,-0.8110335656178536
B0667,M20,benchmark,0,合格,0.29491821875877555,0.7482441831235717,0.5853367316487498,-0.49470334721723247,0.0687926630248114,0.5361734604069975,0.44935913410424866,0.2946092255451089
E1078,M16,extended,2,过拧,1.4732320082875057,-0.24944666530987059,0.08516517609033748,-0.34678251757444667,-0.18136700163961986,-0.005096079141819648,0.5442861389887497,0.19001107350073593
E0709,M12,extended,1,欠拧,-0.31103477615513664,-0.417431232214062,-0.8163702621336202,-0.601811010641885,-0.8258471649672515,-0.9247211148403638,-1.0836041231839828,-1.6382876419501005
E0217,M12,extended,0,合格,0.564661790786147,-0.7357086790196852,-0.7106545643963551,-0.6399646421434059,-0.7344135095270824,-0.7963044035723253,-0.6853062318560974,-1.0288140054322028
B0603,M20,benchmark,0,合格,0.4667234613579879,0.4226645820242046,0.6163519079643589,-0.41653679980254893,0.10420412631823178,0.5787187876901267,0.6901644946010304,0.366917585909895
B0341,M12,benchmark,0,合格,0.4205207131391285,-0.7260823895418729,-0.7151071301728393,-0.6252197507622475,-0.653692282685927,-0.7907097837095862,-0.7052984343999543,-1.1112950248597164
E1052,M24,extended,2,过拧,1.1153942382565223,1.326418479283275,2.423640717433381,0.5350785141581005,1.480303411425642,2.3681225331730427,1.9085921552123029,1.4272263649134385
B0071,M20,benchmark,0,合格,0.33091756068357864,0.2818056767410608,0.6297805407779963,-0.1057627807645116,-0.05056960953360355,0.5386603426091714,0.7683534234348739,0.2465869431228671
E0715,M20,extended,1,欠拧,-0.6295319479748814,0.3839372141973014,0.19248510708530664,-0.06695093761422703,-0.28112807903119125,0.07239414199283144,0.2460751105760192,-0.3713180864920641
B0777,M12,benchmark,1,欠拧,-0.46961870355641727,-0.35121198658690883,-0.8313158229936579,-0.5845021856690771,-0.8031461150548213,-0.9482504913514497,-1.1322542131872895,-1.7428857939944729
E0337,M12,extended,0,合格,0.5997629455371783,-0.5860238813025636,-0.707582512273609,-0.6189921303937751,-0.828872134826946,-0.7843614354575682,-0.7694460770946322,-0.9925529054098109
E1612,M24,extended,4,虚拧,-2.5150423906451658,-1.9371013481711232,-1.1410910824260043,-0.664796406210316,-1.188422304875641,-1.2605691073662673,-0.13093611905049332,1.66581035073895
B0028,M24,benchmark,0,合格,0.3484861018025698,1.2312822177213132,1.6854533295584868,0.29487343870242955,1.8751483539692395,1.5873001610057684,1.3791224025894702,1.1016707263804713
E0729,M12,extended,1,欠拧,-0.601328870718424,-0.2617841225974845,-0.8572454707508316,-0.5967181146222886,-0.6097080016120248,-0.9532969351742441,-1.1828459919268703,-1.8132695972392847
E1206,M16,extended,3,滑牙,-0.6186099919418077,0.43721961661645214,-0.9269041162197036,0.8783917092709749,-0.2721723187589781,-0.5828256642200411,-0.710206592038869,-1.0266756086322304
E0883,M20,extended,1,欠拧,-0.9313228383624577,0.4079957301830963,0.10292633001491686,-0.18973050587478316,0.4993424587012489,0.009203556553624639,0.08031242401634131,-0.5385101677242058
B0868,M24,benchmark,2,过拧,2.1160466048130426,0.9693893486600722,2.7167515946581497,0.924900339920342,2.837202130591281,2.4883772255912424,2.4706930657641824,2.1975379893149873
E0505,M12,extended,0,合格,0.6308402217497083,-0.9063947294784729,-0.7104363013680959,-0.6292403076289441,-0.7011458925600323,-0.7855316275647354,-0.555302979522797,-0.9871763648841655
B0405,M12,benchmark,0,合格,0.27882270460477127,-0.5799519815377067,-0.7147851922061573,-0.621105061401272,-0.599166056188829,-0.8013390880573661,-0.7903012524101667,-1.261471577269219
B0415,M20,benchmark,0,合格,0.6401454408699915,0.29986555464893383,0.5725792576470088,-0.2933871237307546,0.3970225896123052,0.5155846022068521,0.7816935441970522,0.4679415604457422
B0995,M20,benchmark,3,滑牙,-0.6025504052747549,0.6895136628577015,-0.5221517000404365,2.3266742308333703,0.3022791962576832,0.14604091962771443,0.14595229046204425,-0.328153019658333
E1252,M24,extended,3,滑牙,0.051689132101169225,0.9104064335999007,-0.32628791505648214,5.008039608407733,0.20592254568998772,1.0988183873738993,1.169042468484282,1.007947849490245
E0113,M12,extended,0,合格,0.47980106660811633,-0.26664187395413186,-0.7150143683858292,-0.6270644430406763,-0.6412355006670237,-0.7645161350146676,-0.9271903083174754,-1.0675495360374208
B0298,M16,benchmark,0,合格,0.4518135542733639,-0.011486627079138346,-0.15544252968671987,-0.5566546956822958,-0.3710288544155035,-0.24193504828816137,-0.06186234011749091,-0.37684736964627924
E0263,M20,extended,0,合格,0.22608115376084761,0.6840426510994545,0.6112063570731522,-0.380022873243376,0.6851948114326362,0.5174289646001476,0.5051826852721232,0.21157833265474513
E0342,M16,extended,0,合格,-0.19017471005230246,0.3242400953053825,-0.14981680013334311,-0.3516065647634569,0.11743966718507463,-0.23867773374263787,-0.30164292044790575,-0.7969812437894623
E0457,M12,extended,0,合格,0.7279881464649469,-0.8904435741204059,-0.7252236215326457,-0.6107136959445132,-0.7485949016092653,-0.7824276536637819,-0.5784594155628039,-0.8596362700286587
E0523,M20,extended,0,合格,0.7070424215725717,0.35976604418264313,0.6398861189863899,-0.20179496677037892,-0.1551774748995748,0.5639482442061471,0.7903951863114644,0.47832805918846666
B0083,M20,benchmark,0,合格,0.37877297330218074,0.2734790110356337,0.6590768957460659,-0.3281820068565154,0.5721845261448794,0.5490662077734797,0.7923009178489188,0.352193196515799
B0585,M12,benchmark,0,合格,0.33515700414378535,-0.5054539136371061,-0.7205909887578477,-0.6154587175647059,-0.7823855135477283,-0.7851539429645014,-0.8251617566660467,-1.24445604844658
E0738,M16,extended,1,欠拧,-1.0949006864499145,0.3940345604248072,-0.4975752830584689,-0.549546410463778,-0.0883129553594181,-0.5862397403124762,-0.7795320713636106,-1.3410504867539128
B0650,M16,benchmark,0,合格,0.39508405237788946,-0.1540356355201783,-0.17349288212374228,-0.4926837649858125,-0.18251504836677584,-0.20297239844102744,-0.03253924447987326,-0.431773618879861
E0869,M12,extended,1,欠拧,-0.4208291762770928,-0.3353467370600612,-0.8097350660745454,-0.49867895142206986,-0.6995648536350599,-0.9290914886745768,-1.0767362982093842,-1.7401669752059366
B0545,M12,benchmark,0,合格,0.3768328890068315,-0.6379016948769364,-0.7153144800496855,-0.623948812999333,-0.687259866481343,-0.8000789506271392,-0.7484290943844084,-1.212655033178417
E0336,M24,extended,0,合格,-0.2443533603742629,1.6568315010595749,1.6022951157917933,0.080827073839934,2.7856766094500336,1.7151398008997514,1.0097700563115939,0.8179665680755385
B0445,M12,benchmark,0,合格,0.3107622405041229,-0.7522123295533717,-0.7234556910037476,-0.641368243486583,-0.7326932318103592,-0.7936031720976434,-0.707599695124427,-1.2161986621612284
E1183,M20,extended,2,过拧,1.6489533469643667,0.492979358796763,0.9738503785255446,-0.09611821401245033,0.19738140311032498,0.9333417160965797,1.2154452335613461,1.02948456011854
B0327,M20,benchmark,0,合格,0.7402753470021554,0.3557520021793683,0.5860351733391785,-0.32954352921051666,0.07981585163837795,0.5664758321375579,0.7823947095740397,0.5689044379301618
E1024,M24,extended,2,过拧,2.116262169734747,0.9399791841827035,2.4348867199644273,1.2162721192917254,1.7476409896648488,2.261957832771863,2.4039924619532926,2.1308505576815566
B0355,M20,benchmark,0,合格,0.6494865874772267,0.27654618415772275,0.5979195952278832,-0.5253096693873408,-0.004641078018013631,0.5640028704090299,0.7573864777948086,0.5506975166046812
B1042,M16,benchmark,3,滑牙,-0.052464652569495465,-0.04708584664016732,-0.9026168977501792,1.5167168062555074,-0.5270091055256878,-0.4844914069080537,-0.3165831365575687,-0.7202738957218748
E0860,M24,extended,1,欠拧,-1.9763815787902925,1.3032744471123752,0.6607848039421927,-0.051995126345270065,0.7885012481861106,0.6072847342633544,0.29334084842476016,-0.2743570658761651
E1742,M16,extended,4,虚拧,-0.18830648073085532,-1.9362849378313707,-1.134712345425134,-0.6624956310700095,-1.2206792626564127,-1.2553693632163243,-0.818096167097939,1.0475692873411657
E1228,M24,extended,3,滑牙,-0.07085952588835727,0.8460619541185426,0.6197295283266677,1.5823939218340628,1.1646894407704138,1.0877703208178953,1.166183871178101,0.8982786421773656
E0620,M24,extended,1,欠拧,-1.5017435486819277,1.3402281286206095,1.0206023191786304,0.3062313926935541,2.2838365941905923,0.8567681474870281,0.5731238124422992,-0.03479552722780957
E1666,M16,extended,4,虚拧,0.5867212677740005,-1.9387305726175927,-1.1471205985816604,-0.6658108389905198,-1.1978539990996124,-1.2619046822038604,-0.13280589338912768,1.7065620840412845
E0170,M16,extended,0,合格,0.31209155752130596,-0.2242597933856082,-0.1859993536429852,-0.4559580586503509,0.145711840881542,-0.20784338225359583,0.013557884407221674,-0.4496445064224887
E1600,M24,extended,4,虚拧,-2.8310964933522498,-1.9411105737793848,-1.1413529980599153,-0.6621313563442411,-1.2375051170037932,-1.2590839482195706,-0.1554769072450662,1.3970749700338254
E0093,M12,extended,0,合格,0.34532448295089063,-0.8583890377536642,-0.691703876967764,-0.49871516041919123,-0.666121019552191,-0.7666487838139612,-0.6627251109972084,-1.139674605247924
E1662,M16,extended,4,虚拧,-0.35784829165216175,-1.8069741713280338,-1.138908452143414,-0.6658644443694913,-1.1813692508714628,-1.2614604384306862,-2.175983823332142,0.9034107944973001
B0666,M16,benchmark,0,合格,0.5667815125162496,-0.13434420526933735,-0.184127748175664,-0.5227767181342622,-0.34065866472449274,-0.23579675890183957,-0.006326446540176109,-0.31391740667565815
E1069,M12,extended,2,过拧,0.8868235662748846,-0.8394083545183921,-0.626792452363526,-0.5826414259215549,-0.6088441962821948,-0.7171999087123305,-0.3917516606905419,-0.8749410814113193
E0301,M12,extended,0,合格,0.6832224977241232,-0.6661064110558186,-0.7270297480914892,-0.593637639443092,-0.636027837917765,-0.7791190171607552,-0.7029612164766618,-0.9489907077417984
E1036,M24,extended,2,过拧,2.796944337506536,0.8553851857839785,2.5428232440142287,0.7917433809494696,2.2479150750908405,2.3633779636324865,2.5996355807322966,2.62127658949241
B0440,M24,benchmark,0,合格,0.39907200342944027,0.8643068938004069,1.7463214315642266,-0.2550659372393325,1.2484319819076173,1.6803525534738597,1.557272344142599,1.2256977407788812
E1672,M24,extended,4,虚拧,-2.6280343371057517,-1.8807040083444364,-1.1451344050245031,-0.6619877465578647,-1.2364022640022918,-1.2599537682720265,-2.148997945617817,1.5697352373687543
E1581,M12,extended,4,虚拧,0.6485524728165029,-1.9283069921314606,-1.143377387647018,-0.6565665787993102,-1.2011159380308156,-1.256863104265838,-1.4797086253838554,0.53719506823914
E0356,M24,extended,0,合格,-0.011974374775828663,1.1066380249744359,1.8099778437559748,0.37448152838078447,0.6570527128883198,1.6480996437160391,1.4058026441138263,0.8805910457890218
B0221,M12,benchmark,0,合格,0.22913499015167405,-0.46876256895414137,-0.7172733907283102,-0.6397802765922058,-0.6642561057954981,-0.798176344393846,-0.8582244009809327,-1.2709721687662399
E1118,M16,extended,2,过拧,0.8179146463030544,0.24775743459748367,0.11720073206305788,-0.3297190131211,-0.15455192999531328,-0.00018931035362506848,0.12513307234533005,-0.20577562564847357
B0434,M16,benchmark,0,合格,0.6683844456134004,-0.24239188114780533,-0.17713787469566827,-0.5043797105738269,-0.44309787286097785,-0.2034099147147475,0.0919985136328046,-0.20883047821986322
E1643,M20,extended,4,虚拧,-0.7759364572998073,-1.9224136340146452,-1.1448997722691248,-0.6588945617478481,-1.234978348790875,-1.2580355624596262,-1.456929739931457,1.7698586293204728
